13912
CP_ID	CP_CSID	CP_POSIDX	CP_W	CP_Z	CP_RGH	CP_BLOCK
843	106	3	-13	2	0.025	1
844	106	4	-10	0	0.025	1
845	106	5	10	0	0.025	1
846	106	6	13	2	0.025	1
847	106	7	35	2	0.025	1
848	106	8	43	6	0.025	1
849	107	1	-43	6	0.025	1
850	107	2	-35	2	0.025	1
851	107	3	-13	2	0.025	1
852	107	4	-10	0	0.025	1
853	107	5	10	0	0.025	1
854	107	6	13	2	0.025	1
855	107	7	35	2	0.025	1
856	107	8	43	6	0.025	1
857	108	1	-43	6	0.025	1
858	108	2	-35	2	0.025	1
859	108	3	-13	2	0.025	1
860	108	4	-10	0	0.025	1
861	108	5	10	0	0.025	1
862	108	6	13	2	0.025	1
863	108	7	35	2	0.025	1
864	108	8	43	6	0.025	1
865	109	1	-43	6	0.025	1
866	109	2	-35	2	0.025	1
867	109	3	-13	2	0.025	1
868	109	4	-10	0	0.025	1
869	109	5	10	0	0.025	1
870	109	6	13	2	0.025	1
871	109	7	35	2	0.025	1
872	109	8	43	6	0.025	1
873	110	1	-43	6	0.025	1
874	110	2	-35	2	0.025	1
875	110	3	-13	2	0.025	1
876	110	4	-10	0	0.025	1
877	110	5	10	0	0.025	1
878	110	6	13	2	0.025	1
879	110	7	35	2	0.025	1
880	110	8	43	6	0.025	1
881	111	1	-43	6	0.025	1
882	111	2	-35	2	0.025	1
883	111	3	-13	2	0.025	1
884	111	4	-10	0	0.025	1
885	111	5	10	0	0.025	1
886	111	6	13	2	0.025	1
887	111	7	35	2	0.025	1
888	111	8	43	6	0.025	1
889	112	1	-43	6	0.025	1
890	112	2	-35	2	0.025	1
891	112	3	-13	2	0.025	1
892	112	4	-10	0	0.025	1
893	112	5	10	0	0.025	1
894	112	6	13	2	0.025	1
895	112	7	35	2	0.025	1
896	112	8	43	6	0.025	1
897	113	1	-43	6	0.025	1
898	113	2	-35	2	0.025	1
899	113	3	-13	2	0.025	1
900	113	4	-10	0	0.025	1
901	113	5	10	0	0.025	1
902	113	6	13	2	0.025	1
903	113	7	35	2	0.025	1
904	113	8	43	6	0.025	1
905	114	1	-43	6	0.025	1
906	114	2	-35	2	0.025	1
907	114	3	-13	2	0.025	1
908	114	4	-10	0	0.025	1
909	114	5	10	0	0.025	1
910	114	6	13	2	0.025	1
911	114	7	35	2	0.025	1
912	114	8	43	6	0.025	1
913	115	1	-43	6	0.025	1
914	115	2	-35	2	0.025	1
915	115	3	-13	2	0.025	1
916	115	4	-10	0	0.025	1
917	115	5	10	0	0.025	1
918	115	6	13	2	0.025	1
919	115	7	35	2	0.025	1
920	115	8	43	6	0.025	1
921	116	1	-43	6	0.025	1
922	116	2	-35	2	0.025	1
923	116	3	-13	2	0.025	1
924	116	4	-10	0	0.025	1
925	116	5	10	0	0.025	1
926	116	6	13	2	0.025	1
927	116	7	35	2	0.025	1
928	116	8	43	6	0.025	1
929	117	1	-43	6	0.025	1
930	117	2	-35	2	0.025	1
931	117	3	-13	2	0.025	1
932	117	4	-10	0	0.025	1
933	117	5	10	0	0.025	1
934	117	6	13	2	0.025	1
935	117	7	35	2	0.025	1
936	117	8	43	6	0.025	1
937	118	1	-43	6	0.025	1
938	118	2	-35	2	0.025	1
939	118	3	-13	2	0.025	1
940	118	4	-10	0	0.025	1
941	118	5	10	0	0.025	1
942	118	6	13	2	0.025	1
943	118	7	35	2	0.025	1
944	118	8	43	6	0.025	1
945	119	1	-43	6	0.025	1
946	119	2	-35	2	0.025	1
947	119	3	-13	2	0.025	1
948	119	4	-10	0	0.025	1
949	119	5	10	0	0.025	1
950	119	6	13	2	0.025	1
951	119	7	35	2	0.025	1
952	119	8	43	6	0.025	1
953	120	1	-43	6	0.025	1
954	120	2	-35	2	0.025	1
955	120	3	-13	2	0.025	1
956	120	4	-10	0	0.025	1
957	120	5	10	0	0.025	1
958	120	6	13	2	0.025	1
959	120	7	35	2	0.025	1
960	120	8	43	6	0.025	1
961	121	1	-43	6	0.025	1
962	121	2	-35	2	0.025	1
963	121	3	-13	2	0.025	1
964	121	4	-10	0	0.025	1
965	121	5	10	0	0.025	1
966	121	6	13	2	0.025	1
967	121	7	35	2	0.025	1
968	121	8	43	6	0.025	1
969	122	1	-43	6	0.025	1
970	122	2	-35	2	0.025	1
971	122	3	-13	2	0.025	1
972	122	4	-10	0	0.025	1
973	122	5	10	0	0.025	1
974	122	6	13	2	0.025	1
975	122	7	35	2	0.025	1
976	122	8	43	6	0.025	1
977	123	1	-43	6	0.025	1
978	123	2	-35	2	0.025	1
979	123	3	-13	2	0.025	1
980	123	4	-10	0	0.025	1
981	123	5	10	0	0.025	1
982	123	6	13	2	0.025	1
983	123	7	35	2	0.025	1
984	123	8	43	6	0.025	1
985	124	1	-43	6	0.025	1
986	124	2	-35	2	0.025	1
987	124	3	-13	2	0.025	1
988	124	4	-10	0	0.025	1
989	124	5	10	0	0.025	1
990	124	6	13	2	0.025	1
991	124	7	35	2	0.025	1
992	124	8	43	6	0.025	1
993	125	1	-43	6	0.025	1
994	125	2	-35	2	0.025	1
995	125	3	-13	2	0.025	1
996	125	4	-10	0	0.025	1
997	125	5	10	0	0.025	1
998	125	6	13	2	0.025	1
999	125	7	35	2	0.025	1
1000	125	8	43	6	0.025	1
1001	126	1	-43	6	0.025	1
1002	126	2	-35	2	0.025	1
1003	126	3	-13	2	0.025	1
1004	126	4	-10	0	0.025	1
1005	126	5	10	0	0.025	1
1006	126	6	13	2	0.025	1
1007	126	7	35	2	0.025	1
1008	126	8	43	6	0.025	1
1009	127	1	-43	6	0.025	1
1010	127	2	-35	2	0.025	1
1011	127	3	-13	2	0.025	1
1012	127	4	-10	0	0.025	1
1013	127	5	10	0	0.025	1
1014	127	6	13	2	0.025	1
1015	127	7	35	2	0.025	1
1016	127	8	43	6	0.025	1
1017	128	1	-43	6	0.025	1
1018	128	2	-35	2	0.025	1
1019	128	3	-13	2	0.025	1
1020	128	4	-10	0	0.025	1
1021	128	5	10	0	0.025	1
1022	128	6	13	2	0.025	1
1023	128	7	35	2	0.025	1
1024	128	8	43	6	0.025	1
1025	129	1	-43	6	0.025	1
1026	129	2	-35	2	0.025	1
1027	129	3	-13	2	0.025	1
1028	129	4	-10	0	0.025	1
1029	129	5	10	0	0.025	1
1030	129	6	13	2	0.025	1
1031	129	7	35	2	0.025	1
1032	129	8	43	6	0.025	1
1033	130	1	-43	6	0.025	1
1034	130	2	-35	2	0.025	1
1035	130	3	-13	2	0.025	1
1036	130	4	-10	0	0.025	1
1037	130	5	10	0	0.025	1
1038	130	6	13	2	0.025	1
1039	130	7	35	2	0.025	1
1040	130	8	43	6	0.025	1
1041	131	1	-43	6	0.025	1
1042	131	2	-35	2	0.025	1
1043	131	3	-13	2	0.025	1
1044	131	4	-10	0	0.025	1
1045	131	5	10	0	0.025	1
1046	131	6	13	2	0.025	1
1047	131	7	35	2	0.025	1
1048	131	8	43	6	0.025	1
1049	132	1	-43	6	0.025	1
1050	132	2	-35	2	0.025	1
1051	132	3	-13	2	0.025	1
1052	132	4	-10	0	0.025	1
1053	132	5	10	0	0.025	1
1054	132	6	13	2	0.025	1
1055	132	7	35	2	0.025	1
1056	132	8	43	6	0.025	1
1057	133	1	-43	6	0.025	1
1058	133	2	-35	2	0.025	1
1059	133	3	-13	2	0.025	1
1060	133	4	-10	0	0.025	1
1061	133	5	10	0	0.025	1
1062	133	6	13	2	0.025	1
1063	133	7	35	2	0.025	1
1064	133	8	43	6	0.025	1
1065	134	1	-43	6	0.025	1
1066	134	2	-35	2	0.025	1
1067	134	3	-13	2	0.025	1
1068	134	4	-10	0	0.025	1
1069	134	5	10	0	0.025	1
1070	134	6	13	2	0.025	1
1071	134	7	35	2	0.025	1
1072	134	8	43	6	0.025	1
1073	135	1	-43	6	0.025	1
1074	135	2	-35	2	0.025	1
1075	135	3	-13	2	0.025	1
1076	135	4	-10	0	0.025	1
1077	135	5	10	0	0.025	1
1078	135	6	13	2	0.025	1
1079	135	7	35	2	0.025	1
1080	135	8	43	6	0.025	1
1081	136	1	-43	6	0.025	1
1082	136	2	-35	2	0.025	1
1083	136	3	-13	2	0.025	1
1084	136	4	-10	0	0.025	1
1085	136	5	10	0	0.025	1
1086	136	6	13	2	0.025	1
1087	136	7	35	2	0.025	1
1088	136	8	43	6	0.025	1
1089	137	1	-43	6	0.025	1
1090	137	2	-35	2	0.025	1
1091	137	3	-13	2	0.025	1
1092	137	4	-10	0	0.025	1
1093	137	5	10	0	0.025	1
1094	137	6	13	2	0.025	1
1095	137	7	35	2	0.025	1
1096	137	8	43	6	0.025	1
1097	138	1	-43	6	0.025	1
1098	138	2	-35	2	0.025	1
1099	138	3	-13	2	0.025	1
1100	138	4	-10	0	0.025	1
1101	138	5	10	0	0.025	1
1102	138	6	13	2	0.025	1
1103	138	7	35	2	0.025	1
1104	138	8	43	6	0.025	1
1105	139	1	-43	6	0.025	1
1106	139	2	-35	2	0.025	1
1107	139	3	-13	2	0.025	1
1108	139	4	-10	0	0.025	1
1109	139	5	10	0	0.025	1
1110	139	6	13	2	0.025	1
1111	139	7	35	2	0.025	1
1112	139	8	43	6	0.025	1
1113	140	1	-43	6	0.025	1
1114	140	2	-35	2	0.025	1
1115	140	3	-13	2	0.025	1
1116	140	4	-10	0	0.025	1
1117	140	5	10	0	0.025	1
1118	140	6	13	2	0.025	1
1119	140	7	35	2	0.025	1
1120	140	8	43	6	0.025	1
1121	141	1	-43	6	0.025	1
1122	141	2	-35	2	0.025	1
1123	141	3	-13	2	0.025	1
1124	141	4	-10	0	0.025	1
1125	141	5	10	0	0.025	1
1126	141	6	13	2	0.025	1
1127	141	7	35	2	0.025	1
1128	141	8	43	6	0.025	1
1129	142	1	-43	6	0.025	1
1130	142	2	-35	2	0.025	1
1131	142	3	-13	2	0.025	1
1132	142	4	-10	0	0.025	1
1133	142	5	10	0	0.025	1
1134	142	6	13	2	0.025	1
1135	142	7	35	2	0.025	1
1136	142	8	43	6	0.025	1
1137	143	1	-43	6	0.025	1
1138	143	2	-35	2	0.025	1
1139	143	3	-13	2	0.025	1
1140	143	4	-10	0	0.025	1
1141	143	5	10	0	0.025	1
1142	143	6	13	2	0.025	1
1143	143	7	35	2	0.025	1
1144	143	8	43	6	0.025	1
1145	144	1	-43	6	0.025	1
1146	144	2	-35	2	0.025	1
1147	144	3	-13	2	0.025	1
1148	144	4	-10	0	0.025	1
1149	144	5	10	0	0.025	1
1150	144	6	13	2	0.025	1
1151	144	7	35	2	0.025	1
1152	144	8	43	6	0.025	1
1153	145	1	-43	6	0.025	1
1154	145	2	-35	2	0.025	1
1155	145	3	-13	2	0.025	1
1156	145	4	-10	0	0.025	1
1157	145	5	10	0	0.025	1
1158	145	6	13	2	0.025	1
1159	145	7	35	2	0.025	1
1160	145	8	43	6	0.025	1
1161	146	1	-43	6	0.025	1
1162	146	2	-35	2	0.025	1
1163	146	3	-13	2	0.025	1
1164	146	4	-10	0	0.025	1
1165	146	5	10	0	0.025	1
1166	146	6	13	2	0.025	1
1167	146	7	35	2	0.025	1
1168	146	8	43	6	0.025	1
1169	147	1	-43	6	0.025	1
1170	147	2	-35	2	0.025	1
1171	147	3	-13	2	0.025	1
1172	147	4	-10	0	0.025	1
1173	147	5	10	0	0.025	1
1174	147	6	13	2	0.025	1
1175	147	7	35	2	0.025	1
1176	147	8	43	6	0.025	1
1177	148	1	-43	6	0.025	1
1178	148	2	-35	2	0.025	1
1179	148	3	-13	2	0.025	1
1180	148	4	-10	0	0.025	1
1181	148	5	10	0	0.025	1
1182	148	6	13	2	0.025	1
1183	148	7	35	2	0.025	1
1184	148	8	43	6	0.025	1
1185	149	1	-43	6	0.025	1
1186	149	2	-35	2	0.025	1
1187	149	3	-13	2	0.025	1
1188	149	4	-10	0	0.025	1
1189	149	5	10	0	0.025	1
1190	149	6	13	2	0.025	1
1191	149	7	35	2	0.025	1
1192	149	8	43	6	0.025	1
1193	150	1	-43	6	0.025	1
1194	150	2	-35	2	0.025	1
1195	150	3	-13	2	0.025	1
1196	150	4	-10	0	0.025	1
1197	150	5	10	0	0.025	1
1198	150	6	13	2	0.025	1
1199	150	7	35	2	0.025	1
1200	150	8	43	6	0.025	1
1201	151	1	-43	6	0.025	1
1202	151	2	-35	2	0.025	1
1203	151	3	-13	2	0.025	1
1204	151	4	-10	0	0.025	1
1205	151	5	10	0	0.025	1
1206	151	6	13	2	0.025	1
1207	151	7	35	2	0.025	1
1208	151	8	43	6	0.025	1
1209	152	1	-43	6	0.025	1
1210	152	2	-35	2	0.025	1
1211	152	3	-13	2	0.025	1
1212	152	4	-10	0	0.025	1
1213	152	5	10	0	0.025	1
1214	152	6	13	2	0.025	1
1215	152	7	35	2	0.025	1
1216	152	8	43	6	0.025	1
1217	153	1	-43	6	0.025	1
1218	153	2	-35	2	0.025	1
1219	153	3	-13	2	0.025	1
1220	153	4	-10	0	0.025	1
1221	153	5	10	0	0.025	1
1222	153	6	13	2	0.025	1
1223	153	7	35	2	0.025	1
1224	153	8	43	6	0.025	1
1225	154	1	-43	6	0.025	1
1226	154	2	-35	2	0.025	1
1227	154	3	-13	2	0.025	1
1228	154	4	-10	0	0.025	1
1229	154	5	10	0	0.025	1
1230	154	6	13	2	0.025	1
1231	154	7	35	2	0.025	1
1232	154	8	43	6	0.025	1
1233	155	1	-43	6	0.025	1
1234	155	2	-35	2	0.025	1
1235	155	3	-13	2	0.025	1
1236	155	4	-10	0	0.025	1
1237	155	5	10	0	0.025	1
1238	155	6	13	2	0.025	1
1239	155	7	35	2	0.025	1
1240	155	8	43	6	0.025	1
1241	156	1	-43	6	0.025	1
1242	156	2	-35	2	0.025	1
1243	156	3	-13	2	0.025	1
1244	156	4	-10	0	0.025	1
1245	156	5	10	0	0.025	1
1246	156	6	13	2	0.025	1
1247	156	7	35	2	0.025	1
1248	156	8	43	6	0.025	1
1249	157	1	-43	6	0.025	1
1250	157	2	-35	2	0.025	1
1251	157	3	-13	2	0.025	1
1252	157	4	-10	0	0.025	1
1253	157	5	10	0	0.025	1
1254	157	6	13	2	0.025	1
1255	157	7	35	2	0.025	1
1256	157	8	43	6	0.025	1
1257	158	1	-43	6	0.025	1
1258	158	2	-35	2	0.025	1
1259	158	3	-13	2	0.025	1
1260	158	4	-10	0	0.025	1
1261	158	5	10	0	0.025	1
1262	158	6	13	2	0.025	1
1263	158	7	35	2	0.025	1
1264	158	8	43	6	0.025	1
1265	159	1	-43	6	0.025	1
1266	159	2	-35	2	0.025	1
1267	159	3	-13	2	0.025	1
1268	159	4	-10	0	0.025	1
1269	159	5	10	0	0.025	1
1270	159	6	13	2	0.025	1
1271	159	7	35	2	0.025	1
1272	159	8	43	6	0.025	1
1273	160	1	-43	6	0.025	1
1274	160	2	-35	2	0.025	1
1275	160	3	-13	2	0.025	1
1276	160	4	-10	0	0.025	1
1277	160	5	10	0	0.025	1
1278	160	6	13	2	0.025	1
1279	160	7	35	2	0.025	1
1280	160	8	43	6	0.025	1
1281	161	1	-43	6	0.025	1
1282	161	2	-35	2	0.025	1
1283	161	3	-13	2	0.025	1
1284	161	4	-10	0	0.025	1
1285	161	5	10	0	0.025	1
1286	161	6	13	2	0.025	1
1287	161	7	35	2	0.025	1
1288	161	8	43	6	0.025	1
1289	162	1	-43	6	0.025	1
1290	162	2	-35	2	0.025	1
1291	162	3	-13	2	0.025	1
1292	162	4	-10	0	0.025	1
1293	162	5	10	0	0.025	1
1294	162	6	13	2	0.025	1
1295	162	7	35	2	0.025	1
1296	162	8	43	6	0.025	1
1297	163	1	-43	6	0.025	1
1298	163	2	-35	2	0.025	1
1299	163	3	-13	2	0.025	1
1300	163	4	-10	0	0.025	1
1301	163	5	10	0	0.025	1
1302	163	6	13	2	0.025	1
1303	163	7	35	2	0.025	1
1304	163	8	43	6	0.025	1
1305	164	1	-43	6	0.025	1
1306	164	2	-35	2	0.025	1
1307	164	3	-13	2	0.025	1
1308	164	4	-10	0	0.025	1
1309	164	5	10	0	0.025	1
1310	164	6	13	2	0.025	1
1311	164	7	35	2	0.025	1
1312	164	8	43	6	0.025	1
1313	165	1	-43	6	0.025	1
1314	165	2	-35	2	0.025	1
1315	165	3	-13	2	0.025	1
1316	165	4	-10	0	0.025	1
1317	165	5	10	0	0.025	1
1318	165	6	13	2	0.025	1
1319	165	7	35	2	0.025	1
1320	165	8	43	6	0.025	1
1321	166	1	-43	6	0.025	1
1322	166	2	-35	2	0.025	1
1323	166	3	-13	2	0.025	1
1324	166	4	-10	0	0.025	1
1325	166	5	10	0	0.025	1
1326	166	6	13	2	0.025	1
1327	166	7	35	2	0.025	1
1328	166	8	43	6	0.025	1
1329	167	1	-43	6	0.025	1
1330	167	2	-35	2	0.025	1
1331	167	3	-13	2	0.025	1
1332	167	4	-10	0	0.025	1
1333	167	5	10	0	0.025	1
1334	167	6	13	2	0.025	1
1335	167	7	35	2	0.025	1
1336	167	8	43	6	0.025	1
1337	168	1	-43	6	0.025	1
1338	168	2	-35	2	0.025	1
1339	168	3	-13	2	0.025	1
1340	168	4	-10	0	0.025	1
1341	168	5	10	0	0.025	1
1342	168	6	13	2	0.025	1
1343	168	7	35	2	0.025	1
1344	168	8	43	6	0.025	1
1345	169	1	-43	6	0.025	1
1346	169	2	-35	2	0.025	1
1347	169	3	-13	2	0.025	1
1348	169	4	-10	0	0.025	1
1349	169	5	10	0	0.025	1
1350	169	6	13	2	0.025	1
1351	169	7	35	2	0.025	1
1352	169	8	43	6	0.025	1
1353	170	1	-43	6	0.025	1
1354	170	2	-35	2	0.025	1
1355	170	3	-13	2	0.025	1
1356	170	4	-10	0	0.025	1
1357	170	5	10	0	0.025	1
1358	170	6	13	2	0.025	1
1359	170	7	35	2	0.025	1
1360	170	8	43	6	0.025	1
1361	171	1	-43	6	0.025	1
1362	171	2	-35	2	0.025	1
1363	171	3	-13	2	0.025	1
1364	171	4	-10	0	0.025	1
1365	171	5	10	0	0.025	1
1366	171	6	13	2	0.025	1
1367	171	7	35	2	0.025	1
1368	171	8	43	6	0.025	1
1369	172	1	-43	6	0.025	1
1370	172	2	-35	2	0.025	1
1371	172	3	-13	2	0.025	1
1372	172	4	-10	0	0.025	1
1373	172	5	10	0	0.025	1
1374	172	6	13	2	0.025	1
1375	172	7	35	2	0.025	1
1376	172	8	43	6	0.025	1
1377	173	1	-43	6	0.025	1
1378	173	2	-35	2	0.025	1
1379	173	3	-13	2	0.025	1
1380	173	4	-10	0	0.025	1
1381	173	5	10	0	0.025	1
1382	173	6	13	2	0.025	1
1383	173	7	35	2	0.025	1
1384	173	8	43	6	0.025	1
1385	174	1	-43	6	0.025	1
1386	174	2	-35	2	0.025	1
1387	174	3	-13	2	0.025	1
1388	174	4	-10	0	0.025	1
1389	174	5	10	0	0.025	1
1390	174	6	13	2	0.025	1
1391	174	7	35	2	0.025	1
1392	174	8	43	6	0.025	1
1393	175	1	-43	6	0.025	1
1394	175	2	-35	2	0.025	1
1395	175	3	-13	2	0.025	1
1396	175	4	-10	0	0.025	1
1397	175	5	10	0	0.025	1
1398	175	6	13	2	0.025	1
1399	175	7	35	2	0.025	1
1400	175	8	43	6	0.025	1
1401	176	1	-43	6	0.025	1
1402	176	2	-35	2	0.025	1
1403	176	3	-13	2	0.025	1
1404	176	4	-10	0	0.025	1
1405	176	5	10	0	0.025	1
1406	176	6	13	2	0.025	1
1407	176	7	35	2	0.025	1
1408	176	8	43	6	0.025	1
1409	177	1	-43	6	0.025	1
1410	177	2	-35	2	0.025	1
1411	177	3	-13	2	0.025	1
1412	177	4	-10	0	0.025	1
1413	177	5	10	0	0.025	1
1414	177	6	13	2	0.025	1
1415	177	7	35	2	0.025	1
1416	177	8	43	6	0.025	1
1417	178	1	-43	6	0.025	1
1418	178	2	-35	2	0.025	1
1419	178	3	-13	2	0.025	1
1420	178	4	-10	0	0.025	1
1421	178	5	10	0	0.025	1
1422	178	6	13	2	0.025	1
1423	178	7	35	2	0.025	1
1424	178	8	43	6	0.025	1
1425	179	1	-43	6	0.025	1
1426	179	2	-35	2	0.025	1
1427	179	3	-13	2	0.025	1
1428	179	4	-10	0	0.025	1
1429	179	5	10	0	0.025	1
1430	179	6	13	2	0.025	1
1431	179	7	35	2	0.025	1
1432	179	8	43	6	0.025	1
1433	180	1	-43	6	0.025	1
1434	180	2	-35	2	0.025	1
1435	180	3	-13	2	0.025	1
1436	180	4	-10	0	0.025	1
1437	180	5	10	0	0.025	1
1438	180	6	13	2	0.025	1
1439	180	7	35	2	0.025	1
1440	180	8	43	6	0.025	1
1441	181	1	-43	6	0.025	1
1442	181	2	-35	2	0.025	1
1443	181	3	-13	2	0.025	1
1444	181	4	-10	0	0.025	1
1445	181	5	10	0	0.025	1
1446	181	6	13	2	0.025	1
1447	181	7	35	2	0.025	1
1448	181	8	43	6	0.025	1
1449	182	1	-43	6	0.025	1
1450	182	2	-35	2	0.025	1
1451	182	3	-13	2	0.025	1
1452	182	4	-10	0	0.025	1
1453	182	5	10	0	0.025	1
1454	182	6	13	2	0.025	1
1455	182	7	35	2	0.025	1
1456	182	8	43	6	0.025	1
1457	183	1	-43	6	0.025	1
1458	183	2	-35	2	0.025	1
1459	183	3	-13	2	0.025	1
1460	183	4	-10	0	0.025	1
1461	183	5	10	0	0.025	1
1462	183	6	13	2	0.025	1
1463	183	7	35	2	0.025	1
1464	183	8	43	6	0.025	1
1465	184	1	-43	6	0.025	1
1466	184	2	-35	2	0.025	1
1467	184	3	-13	2	0.025	1
1468	184	4	-10	0	0.025	1
1469	184	5	10	0	0.025	1
1470	184	6	13	2	0.025	1
1471	184	7	35	2	0.025	1
1472	184	8	43	6	0.025	1
1473	185	1	-43	6	0.025	1
1474	185	2	-35	2	0.025	1
1475	185	3	-13	2	0.025	1
1476	185	4	-10	0	0.025	1
1477	185	5	10	0	0.025	1
1478	185	6	13	2	0.025	1
1479	185	7	35	2	0.025	1
1480	185	8	43	6	0.025	1
1481	186	1	-43	6	0.025	1
1482	186	2	-35	2	0.025	1
1483	186	3	-13	2	0.025	1
1484	186	4	-10	0	0.025	1
1485	186	5	10	0	0.025	1
1486	186	6	13	2	0.025	1
1487	186	7	35	2	0.025	1
1488	186	8	43	6	0.025	1
1489	187	1	-43	6	0.025	1
1490	187	2	-35	2	0.025	1
1491	187	3	-13	2	0.025	1
1492	187	4	-10	0	0.025	1
1493	187	5	10	0	0.025	1
1494	187	6	13	2	0.025	1
1495	187	7	35	2	0.025	1
1496	187	8	43	6	0.025	1
1497	188	1	-43	6	0.025	1
1498	188	2	-35	2	0.025	1
1499	188	3	-13	2	0.025	1
1500	188	4	-10	0	0.025	1
1501	188	5	10	0	0.025	1
1502	188	6	13	2	0.025	1
1503	188	7	35	2	0.025	1
1504	188	8	43	6	0.025	1
1505	189	1	-43	6	0.025	1
1506	189	2	-35	2	0.025	1
1507	189	3	-13	2	0.025	1
1508	189	4	-10	0	0.025	1
1509	189	5	10	0	0.025	1
1510	189	6	13	2	0.025	1
1511	189	7	35	2	0.025	1
1512	189	8	43	6	0.025	1
1513	190	1	-43	6	0.025	1
1514	190	2	-35	2	0.025	1
1515	190	3	-13	2	0.025	1
1516	190	4	-10	0	0.025	1
1517	190	5	10	0	0.025	1
1518	190	6	13	2	0.025	1
1519	190	7	35	2	0.025	1
1520	190	8	43	6	0.025	1
1521	191	1	-43	6	0.025	1
1522	191	2	-35	2	0.025	1
1523	191	3	-13	2	0.025	1
1524	191	4	-10	0	0.025	1
1525	191	5	10	0	0.025	1
1526	191	6	13	2	0.025	1
1527	191	7	35	2	0.025	1
1528	191	8	43	6	0.025	1
1529	192	1	-43	6	0.025	1
1530	192	2	-35	2	0.025	1
1531	192	3	-13	2	0.025	1
1532	192	4	-10	0	0.025	1
1533	192	5	10	0	0.025	1
1534	192	6	13	2	0.025	1
1535	192	7	35	2	0.025	1
1536	192	8	43	6	0.025	1
1537	193	1	-43	6	0.025	1
1538	193	2	-35	2	0.025	1
1539	193	3	-13	2	0.025	1
1540	193	4	-10	0	0.025	1
1541	193	5	10	0	0.025	1
1542	193	6	13	2	0.025	1
1543	193	7	35	2	0.025	1
1544	193	8	43	6	0.025	1
1545	194	1	-43	6	0.025	1
1546	194	2	-35	2	0.025	1
1547	194	3	-13	2	0.025	1
1548	194	4	-10	0	0.025	1
1549	194	5	10	0	0.025	1
1550	194	6	13	2	0.025	1
1551	194	7	35	2	0.025	1
1552	194	8	43	6	0.025	1
1553	195	1	-43	6	0.025	1
1554	195	2	-35	2	0.025	1
1555	195	3	-13	2	0.025	1
1556	195	4	-10	0	0.025	1
1557	195	5	10	0	0.025	1
1558	195	6	13	2	0.025	1
1559	195	7	35	2	0.025	1
1560	195	8	43	6	0.025	1
1561	196	1	-43	6	0.025	1
1562	196	2	-35	2	0.025	1
1563	196	3	-13	2	0.025	1
1564	196	4	-10	0	0.025	1
1565	196	5	10	0	0.025	1
1566	196	6	13	2	0.025	1
1567	196	7	35	2	0.025	1
1568	196	8	43	6	0.025	1
1569	197	1	-43	6	0.025	1
1570	197	2	-35	2	0.025	1
1571	197	3	-13	2	0.025	1
1572	197	4	-10	0	0.025	1
1573	197	5	10	0	0.025	1
1574	197	6	13	2	0.025	1
1575	197	7	35	2	0.025	1
1576	197	8	43	6	0.025	1
1577	198	1	-43	6	0.025	1
1578	198	2	-35	2	0.025	1
1579	198	3	-13	2	0.025	1
1580	198	4	-10	0	0.025	1
1581	198	5	10	0	0.025	1
1582	198	6	13	2	0.025	1
1583	198	7	35	2	0.025	1
1584	198	8	43	6	0.025	1
1585	199	1	-43	6	0.025	1
1586	199	2	-35	2	0.025	1
1587	199	3	-13	2	0.025	1
1588	199	4	-10	0	0.025	1
1589	199	5	10	0	0.025	1
1590	199	6	13	2	0.025	1
1591	199	7	35	2	0.025	1
1592	199	8	43	6	0.025	1
1593	200	1	-43	6	0.025	1
1594	200	2	-35	2	0.025	1
1595	200	3	-13	2	0.025	1
1596	200	4	-10	0	0.025	1
1597	200	5	10	0	0.025	1
1598	200	6	13	2	0.025	1
1599	200	7	35	2	0.025	1
1600	200	8	43	6	0.025	1
1601	201	1	-43	6	0.025	1
1602	201	2	-35	2	0.025	1
1603	201	3	-13	2	0.025	1
1604	201	4	-10	0	0.025	1
1605	201	5	10	0	0.025	1
1606	201	6	13	2	0.025	1
1607	201	7	35	2	0.025	1
1608	201	8	43	6	0.025	1
1609	202	1	-43	6	0.025	1
1610	202	2	-35	2	0.025	1
1611	202	3	-13	2	0.025	1
1612	202	4	-10	0	0.025	1
1613	202	5	10	0	0.025	1
1614	202	6	13	2	0.025	1
1615	202	7	35	2	0.025	1
1616	202	8	43	6	0.025	1
1617	203	1	-43	6	0.025	1
1618	203	2	-35	2	0.025	1
1619	203	3	-13	2	0.025	1
1620	203	4	-10	0	0.025	1
1621	203	5	10	0	0.025	1
1622	203	6	13	2	0.025	1
1623	203	7	35	2	0.025	1
1624	203	8	43	6	0.025	1
1625	204	1	-43	6	0.025	1
1626	204	2	-35	2	0.025	1
1627	204	3	-13	2	0.025	1
1628	204	4	-10	0	0.025	1
1629	204	5	10	0	0.025	1
1630	204	6	13	2	0.025	1
1631	204	7	35	2	0.025	1
1632	204	8	43	6	0.025	1
1633	205	1	-43	6	0.025	1
1634	205	2	-35	2	0.025	1
1635	205	3	-13	2	0.025	1
1636	205	4	-10	0	0.025	1
1637	205	5	10	0	0.025	1
1638	205	6	13	2	0.025	1
1639	205	7	35	2	0.025	1
1640	205	8	43	6	0.025	1
1641	206	1	-43	6	0.025	1
1642	206	2	-35	2	0.025	1
1643	206	3	-13	2	0.025	1
1644	206	4	-10	0	0.025	1
1645	206	5	10	0	0.025	1
1646	206	6	13	2	0.025	1
1647	206	7	35	2	0.025	1
1648	206	8	43	6	0.025	1
